,location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,date_
3553,Saint Helena,0,2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-29
3554,Saint Helena,0,2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-30
3555,Saint Helena,0,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-31
3556,Saint Helena,0,2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-01
3557,Saint Helena,0,2021-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-02
3558,Saint Helena,0,2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-03
3559,Saint Helena,0,2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-04
3560,Saint Helena,0,2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-05
3561,Saint Helena,0,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-06
3562,Saint Helena,0,2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-07
3563,Saint Helena,0,2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-08
3564,Saint Helena,0,2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-09
3565,Saint Helena,0,2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-10
3566,Saint Helena,0,2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-11
3567,Saint Helena,0,2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-12
3568,Saint Helena,0,2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-13
3569,Saint Helena,0,2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-14
3570,Saint Helena,0,2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-15
3571,Saint Helena,0,2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-16
3572,Saint Helena,0,2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-17
3573,Saint Helena,0,2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-18
3574,Saint Helena,0,2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-19
3575,Saint Helena,0,2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-20
3576,Saint Helena,0,2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-21
3577,Saint Helena,0,2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-22
3578,Saint Helena,0,2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-23
3579,Saint Helena,0,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-24
3580,Saint Helena,0,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-25
3581,Saint Helena,0,2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-26
3582,Saint Helena,0,2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-27
3583,Saint Helena,0,2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-28
3584,Saint Helena,0,2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-29
3585,Saint Helena,0,2021-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-30
3586,Saint Helena,0,2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-31
3587,Saint Helena,0,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-01
3588,Saint Helena,0,2021-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-02
3589,Saint Helena,SHN,2021-02-03,107.0,107.0,0.0,0.0,0.0,1.76,1.76,0.0,0.0,2021-02-03
3590,Saint Helena,SHN,2021-02-04,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-04
3591,Saint Helena,SHN,2021-02-05,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-05
3592,Saint Helena,SHN,2021-02-06,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-06
3593,Saint Helena,SHN,2021-02-07,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-07
3594,Saint Helena,SHN,2021-02-08,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-08
3595,Saint Helena,SHN,2021-02-09,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-09
3596,Saint Helena,SHN,2021-02-10,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-10
3597,Saint Helena,SHN,2021-02-11,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-11
3598,Saint Helena,SHN,2021-02-12,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-12
3599,Saint Helena,SHN,2021-02-13,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-13
3600,Saint Helena,SHN,2021-02-14,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-14
3601,Saint Helena,SHN,2021-02-15,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-15
3602,Saint Helena,SHN,2021-02-16,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-16
3603,Saint Helena,SHN,2021-02-17,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-17
3604,Saint Helena,SHN,2021-02-18,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-18
3605,Saint Helena,SHN,2021-02-19,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-19
3606,Saint Helena,SHN,2021-02-20,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-20
3607,Saint Helena,SHN,2021-02-21,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-21
3608,Saint Helena,SHN,2021-02-22,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-22
3609,Saint Helena,SHN,2021-02-23,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-23
3610,Saint Helena,SHN,2021-02-24,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-24
3611,Saint Helena,SHN,2021-02-25,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-25
3612,Saint Helena,SHN,2021-02-26,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-26
3613,Saint Helena,SHN,2021-02-27,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-27
3614,Saint Helena,SHN,2021-02-28,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-02-28
3615,Saint Helena,SHN,2021-03-01,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-03-01
3616,Saint Helena,SHN,2021-03-02,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-03-02
3617,Saint Helena,SHN,2021-03-03,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-03-03
3618,Saint Helena,SHN,2021-03-04,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-03-04
3619,Saint Helena,SHN,2021-03-05,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-03-05
3620,Saint Helena,SHN,2021-03-06,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-03-06
3621,Saint Helena,SHN,2021-03-07,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-03-07
3622,Saint Helena,SHN,2021-03-08,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-03-08
3623,Saint Helena,SHN,2021-03-09,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-03-09
3624,Saint Helena,SHN,2021-03-10,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-03-10
3625,Saint Helena,SHN,2021-03-11,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-03-11
3626,Saint Helena,SHN,2021-03-12,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-03-12
3627,Saint Helena,SHN,2021-03-13,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-03-13
3628,Saint Helena,SHN,2021-03-14,107.0,107.0,0.0,0.0,75.0,1.76,1.76,0.0,12354.0,2021-03-14
3629,Saint Helena,SHN,2021-03-15,3107.0,3107.0,0.0,0.0,75.0,51.18,51.18,0.0,12354.0,2021-03-15
3630,Saint Helena,SHN,2021-03-16,3107.0,3107.0,0.0,0.0,73.0,51.18,51.18,0.0,12024.0,2021-03-16
3631,Saint Helena,SHN,2021-03-17,3107.0,3107.0,0.0,0.0,72.0,51.18,51.18,0.0,11860.0,2021-03-17
3632,Saint Helena,SHN,2021-03-18,3300.0,3300.0,0.0,0.0,70.0,54.36,54.36,0.0,11530.0,2021-03-18
3633,Saint Helena,SHN,2021-03-19,3300.0,3300.0,0.0,0.0,67.0,54.36,54.36,0.0,11036.0,2021-03-19
3634,Saint Helena,SHN,2021-03-20,3300.0,3300.0,0.0,0.0,63.0,54.36,54.36,0.0,10377.0,2021-03-20
3635,Saint Helena,SHN,2021-03-21,3300.0,3300.0,0.0,0.0,60.0,54.36,54.36,0.0,9883.0,2021-03-21
3636,Saint Helena,SHN,2021-03-22,3300.0,3300.0,0.0,0.0,56.0,54.36,54.36,0.0,9224.0,2021-03-22
3637,Saint Helena,SHN,2021-03-23,3300.0,3300.0,0.0,0.0,54.0,54.36,54.36,0.0,8895.0,2021-03-23
3638,Saint Helena,SHN,2021-03-24,3300.0,3300.0,0.0,0.0,52.0,54.36,54.36,0.0,8565.0,2021-03-24
3639,Saint Helena,SHN,2021-03-25,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-03-25
3640,Saint Helena,SHN,2021-03-26,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-03-26
3641,Saint Helena,SHN,2021-03-27,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-03-27
3642,Saint Helena,SHN,2021-03-28,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-03-28
3643,Saint Helena,SHN,2021-03-29,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-03-29
3644,Saint Helena,SHN,2021-03-30,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-03-30
3645,Saint Helena,SHN,2021-03-31,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-03-31
3646,Saint Helena,SHN,2021-04-01,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-04-01
3647,Saint Helena,SHN,2021-04-02,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-04-02
3648,Saint Helena,SHN,2021-04-03,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-04-03
3649,Saint Helena,SHN,2021-04-04,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-04-04
3650,Saint Helena,SHN,2021-04-05,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-04-05
3651,Saint Helena,SHN,2021-04-06,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-04-06
3652,Saint Helena,SHN,2021-04-07,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-04-07
3653,Saint Helena,SHN,2021-04-08,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-04-08
3654,Saint Helena,SHN,2021-04-09,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-04-09
3655,Saint Helena,SHN,2021-04-10,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-04-10
3656,Saint Helena,SHN,2021-04-11,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-04-11
3657,Saint Helena,SHN,2021-04-12,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-04-12
3658,Saint Helena,SHN,2021-04-13,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-04-13
3659,Saint Helena,SHN,2021-04-14,3653.0,3546.0,107.0,0.0,50.0,60.17,58.41,1.76,8236.0,2021-04-14
3660,Germany,0,2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-14
3661,Germany,0,2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-15
3662,Germany,0,2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-16
3663,Germany,0,2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-17
3664,Germany,0,2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-18
3665,Germany,0,2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-19
3666,Germany,0,2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-20
3667,Germany,0,2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-21
3668,Germany,0,2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-22
3669,Germany,0,2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-23
3670,Germany,0,2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-24
3671,Germany,0,2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-25
3672,Germany,0,2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-26
3673,Germany,DEU,2020-12-27,24296.0,24159.0,137.0,0.0,0.0,0.03,0.03,0.0,0.0,2020-12-27
3674,Germany,DEU,2020-12-28,42679.0,42542.0,137.0,18383.0,18383.0,0.05,0.05,0.0,219.0,2020-12-28
3675,Germany,DEU,2020-12-29,91573.0,90847.0,726.0,48894.0,33638.0,0.11,0.11,0.0,401.0,2020-12-29
3676,Germany,DEU,2020-12-30,153119.0,152389.0,730.0,61546.0,42941.0,0.18,0.18,0.0,513.0,2020-12-30
3677,Germany,DEU,2020-12-31,202791.0,201944.0,847.0,49672.0,44624.0,0.24,0.24,0.0,533.0,2020-12-31
3678,Germany,DEU,2021-01-01,222062.0,221215.0,847.0,19271.0,39553.0,0.27,0.26,0.0,472.0,2021-01-01
3679,Germany,DEU,2021-01-02,274780.0,273657.0,1123.0,52718.0,41747.0,0.33,0.33,0.0,498.0,2021-01-02
3680,Germany,DEU,2021-01-03,298928.0,297805.0,1123.0,24148.0,39233.0,0.36,0.36,0.0,468.0,2021-01-03
3681,Germany,DEU,2021-01-04,347234.0,346111.0,1123.0,48306.0,43508.0,0.41,0.41,0.0,519.0,2021-01-04
3682,Germany,DEU,2021-01-05,400599.0,399452.0,1147.0,53365.0,44147.0,0.48,0.48,0.0,527.0,2021-01-05
3683,Germany,DEU,2021-01-06,463595.0,462447.0,1148.0,62996.0,44354.0,0.55,0.55,0.0,529.0,2021-01-06
3684,Germany,DEU,2021-01-07,519800.0,518648.0,1152.0,56205.0,45287.0,0.62,0.62,0.0,541.0,2021-01-07
3685,Germany,DEU,2021-01-08,583219.0,581749.0,1470.0,63419.0,51594.0,0.7,0.69,0.0,616.0,2021-01-08
3686,Germany,DEU,2021-01-09,644444.0,642925.0,1519.0,61225.0,52809.0,0.77,0.77,0.0,630.0,2021-01-09
3687,Germany,DEU,2021-01-10,679583.0,678057.0,1526.0,35139.0,54379.0,0.81,0.81,0.0,649.0,2021-01-10
3688,Germany,DEU,2021-01-11,746023.0,744446.0,1577.0,66440.0,56970.0,0.89,0.89,0.0,680.0,2021-01-11
3689,Germany,DEU,2021-01-12,828947.0,827320.0,1627.0,82924.0,61193.0,0.99,0.99,0.0,730.0,2021-01-12
3690,Germany,DEU,2021-01-13,940271.0,938467.0,1804.0,111324.0,68097.0,1.12,1.12,0.0,813.0,2021-01-13
3691,Germany,DEU,2021-01-14,1023386.0,1021303.0,2083.0,83115.0,71941.0,1.22,1.22,0.0,859.0,2021-01-14
3692,Germany,DEU,2021-01-15,1113813.0,1111018.0,2795.0,90427.0,75799.0,1.33,1.33,0.0,905.0,2021-01-15
3693,Germany,DEU,2021-01-16,1171166.0,1167335.0,3831.0,57353.0,75246.0,1.4,1.39,0.0,898.0,2021-01-16
3694,Germany,DEU,2021-01-17,1218660.0,1198162.0,20498.0,47494.0,77011.0,1.45,1.43,0.02,919.0,2021-01-17
3695,Germany,DEU,2021-01-18,1300458.0,1264215.0,36243.0,81798.0,79205.0,1.55,1.51,0.04,945.0,2021-01-18
3696,Germany,DEU,2021-01-19,1413951.0,1345256.0,68695.0,113493.0,83572.0,1.69,1.61,0.08,997.0,2021-01-19
3697,Germany,DEU,2021-01-20,1545339.0,1425589.0,119750.0,131388.0,86438.0,1.84,1.7,0.14,1032.0,2021-01-20
3698,Germany,DEU,2021-01-21,1649362.0,1489938.0,159424.0,104023.0,89425.0,1.97,1.78,0.19,1067.0,2021-01-21
3699,Germany,DEU,2021-01-22,1751255.0,1557453.0,193802.0,101893.0,91063.0,2.09,1.86,0.23,1087.0,2021-01-22
3700,Germany,DEU,2021-01-23,1836618.0,1598139.0,238479.0,85363.0,95065.0,2.19,1.91,0.28,1135.0,2021-01-23
3701,Germany,DEU,2021-01-24,1886111.0,1623735.0,262376.0,49493.0,95350.0,2.25,1.94,0.31,1138.0,2021-01-24
3702,Germany,DEU,2021-01-25,1982082.0,1681914.0,300168.0,95971.0,97375.0,2.37,2.01,0.36,1162.0,2021-01-25
3703,Germany,DEU,2021-01-26,2081501.0,1732880.0,348621.0,99419.0,95364.0,2.48,2.07,0.42,1138.0,2021-01-26
3704,Germany,DEU,2021-01-27,2192409.0,1784457.0,407952.0,110908.0,92439.0,2.62,2.13,0.49,1103.0,2021-01-27
3705,Germany,DEU,2021-01-28,2283740.0,1829642.0,454098.0,91331.0,90625.0,2.73,2.18,0.54,1082.0,2021-01-28
3706,Germany,DEU,2021-01-29,2392258.0,1880821.0,511437.0,108518.0,91572.0,2.86,2.24,0.61,1093.0,2021-01-29
3707,Germany,DEU,2021-01-30,2478854.0,1916111.0,562743.0,86596.0,91748.0,2.96,2.29,0.67,1095.0,2021-01-30
3708,Germany,DEU,2021-01-31,2536623.0,1942829.0,593794.0,57769.0,92930.0,3.03,2.32,0.71,1109.0,2021-01-31
3709,Germany,DEU,2021-02-01,2658026.0,2002096.0,655930.0,121403.0,96563.0,3.17,2.39,0.78,1153.0,2021-02-01
3710,Germany,DEU,2021-02-02,2788517.0,2065639.0,722878.0,130491.0,101002.0,3.33,2.47,0.86,1206.0,2021-02-02
3711,Germany,DEU,2021-02-03,2946449.0,2129328.0,817121.0,157932.0,107720.0,3.52,2.54,0.98,1286.0,2021-02-03
3712,Germany,DEU,2021-02-04,3077602.0,2190348.0,887254.0,131153.0,113409.0,3.67,2.61,1.06,1354.0,2021-02-04
3713,Germany,DEU,2021-02-05,3220627.0,2256753.0,963874.0,143025.0,118338.0,3.84,2.69,1.15,1412.0,2021-02-05
3714,Germany,DEU,2021-02-06,3319876.0,2303197.0,1016679.0,99249.0,120146.0,3.96,2.75,1.21,1434.0,2021-02-06
3715,Germany,DEU,2021-02-07,3373414.0,2331302.0,1042112.0,53538.0,119542.0,4.03,2.78,1.24,1427.0,2021-02-07
3716,Germany,DEU,2021-02-08,3483404.0,2384662.0,1098742.0,109990.0,117911.0,4.16,2.85,1.31,1407.0,2021-02-08
3717,Germany,DEU,2021-02-09,3615927.0,2443955.0,1171972.0,132523.0,118201.0,4.32,2.92,1.4,1411.0,2021-02-09
3718,Germany,DEU,2021-02-10,3764786.0,2517670.0,1247116.0,148859.0,116905.0,4.49,3.0,1.49,1395.0,2021-02-10
3719,Germany,DEU,2021-02-11,3906687.0,2591361.0,1315326.0,141901.0,118441.0,4.66,3.09,1.57,1414.0,2021-02-11
3720,Germany,DEU,2021-02-12,4062753.0,2671582.0,1391171.0,156066.0,120304.0,4.85,3.19,1.66,1436.0,2021-02-12
3721,Germany,DEU,2021-02-13,4170477.0,2733323.0,1437154.0,107724.0,121514.0,4.98,3.26,1.72,1450.0,2021-02-13
3722,Germany,DEU,2021-02-14,4235268.0,2773097.0,1462171.0,64791.0,123122.0,5.05,3.31,1.75,1470.0,2021-02-14
3723,Germany,DEU,2021-02-15,4361697.0,2843711.0,1517986.0,126429.0,125470.0,5.21,3.39,1.81,1498.0,2021-02-15
3724,Germany,DEU,2021-02-16,4496069.0,2925138.0,1570931.0,134372.0,125735.0,5.37,3.49,1.87,1501.0,2021-02-16
3725,Germany,DEU,2021-02-17,4645792.0,3019467.0,1626325.0,149723.0,125858.0,5.54,3.6,1.94,1502.0,2021-02-17
3726,Germany,DEU,2021-02-18,4789374.0,3111376.0,1677998.0,143582.0,126098.0,5.72,3.71,2.0,1505.0,2021-02-18
3727,Germany,DEU,2021-02-19,4941890.0,3210224.0,1731666.0,152516.0,125591.0,5.9,3.83,2.07,1499.0,2021-02-19
3728,Germany,DEU,2021-02-20,5056012.0,3286620.0,1769392.0,114122.0,126505.0,6.03,3.92,2.11,1510.0,2021-02-20
3729,Germany,DEU,2021-02-21,5141777.0,3343494.0,1798283.0,85765.0,129501.0,6.14,3.99,2.15,1546.0,2021-02-21
3730,Germany,DEU,2021-02-22,5302336.0,3442993.0,1859343.0,160559.0,134377.0,6.33,4.11,2.22,1604.0,2021-02-22
3731,Germany,DEU,2021-02-23,5468858.0,3549632.0,1919226.0,166522.0,138970.0,6.53,4.24,2.29,1659.0,2021-02-23
3732,Germany,DEU,2021-02-24,5642875.0,3664817.0,1978058.0,174017.0,142440.0,6.74,4.37,2.36,1700.0,2021-02-24
3733,Germany,DEU,2021-02-25,5831083.0,3794673.0,2036410.0,188208.0,148816.0,6.96,4.53,2.43,1776.0,2021-02-25
3734,Germany,DEU,2021-02-26,6038765.0,3938135.0,2100630.0,207682.0,156696.0,7.21,4.7,2.51,1870.0,2021-02-26
3735,Germany,DEU,2021-02-27,6186954.0,4046422.0,2140532.0,148189.0,161563.0,7.38,4.83,2.55,1928.0,2021-02-27
3736,Germany,DEU,2021-02-28,6295043.0,4130275.0,2164768.0,108089.0,164752.0,7.51,4.93,2.58,1966.0,2021-02-28
3737,Germany,DEU,2021-03-01,6489379.0,4275284.0,2214095.0,194336.0,169578.0,7.75,5.1,2.64,2024.0,2021-03-01
3738,Germany,DEU,2021-03-02,6707783.0,4440074.0,2267709.0,218404.0,176989.0,8.01,5.3,2.71,2112.0,2021-03-02
3739,Germany,DEU,2021-03-03,6949500.0,4613683.0,2335817.0,241717.0,186661.0,8.29,5.51,2.79,2228.0,2021-03-03
3740,Germany,DEU,2021-03-04,7190905.0,4792396.0,2398509.0,241405.0,194260.0,8.58,5.72,2.86,2319.0,2021-03-04
3741,Germany,DEU,2021-03-05,7457068.0,4992032.0,2465036.0,266163.0,202615.0,8.9,5.96,2.94,2418.0,2021-03-05
3742,Germany,DEU,2021-03-06,7659070.0,5144893.0,2514177.0,202002.0,210302.0,9.14,6.14,3.0,2510.0,2021-03-06
3743,Germany,DEU,2021-03-07,7808278.0,5259460.0,2548818.0,149208.0,216176.0,9.32,6.28,3.04,2580.0,2021-03-07
3744,Germany,DEU,2021-03-08,8046040.0,5444714.0,2601326.0,237762.0,222380.0,9.6,6.5,3.1,2654.0,2021-03-08
3745,Germany,DEU,2021-03-09,8296034.0,5639935.0,2656099.0,249994.0,226893.0,9.9,6.73,3.17,2708.0,2021-03-09
3746,Germany,DEU,2021-03-10,8578672.0,5857091.0,2721581.0,282638.0,232739.0,10.24,6.99,3.25,2778.0,2021-03-10
3747,Germany,DEU,2021-03-11,8858922.0,6076441.0,2782481.0,280250.0,238288.0,10.57,7.25,3.32,2844.0,2021-03-11
3748,Germany,DEU,2021-03-12,9179819.0,6325880.0,2853939.0,320897.0,246107.0,10.96,7.55,3.41,2937.0,2021-03-12
3749,Germany,DEU,2021-03-13,9425500.0,6522186.0,2903314.0,245681.0,252347.0,11.25,7.78,3.47,3012.0,2021-03-13
3750,Germany,DEU,2021-03-14,9596338.0,6656998.0,2939340.0,170838.0,255437.0,11.45,7.95,3.51,3049.0,2021-03-14
3751,Germany,DEU,2021-03-15,9843985.0,6845823.0,2998162.0,247647.0,256849.0,11.75,8.17,3.58,3066.0,2021-03-15
3752,Germany,DEU,2021-03-16,10024328.0,6959164.0,3065164.0,180343.0,246899.0,11.96,8.31,3.66,2947.0,2021-03-16
3753,Germany,DEU,2021-03-17,10228149.0,7084101.0,3144048.0,203821.0,235640.0,12.21,8.46,3.75,2812.0,2021-03-17
3754,Germany,DEU,2021-03-18,10422039.0,7203208.0,3218831.0,193890.0,223302.0,12.44,8.6,3.84,2665.0,2021-03-18
3755,Germany,DEU,2021-03-19,10663002.0,7362068.0,3300934.0,240963.0,211883.0,12.73,8.79,3.94,2529.0,2021-03-19
3756,Germany,DEU,2021-03-20,10881375.0,7526599.0,3354776.0,218373.0,207982.0,12.99,8.98,4.0,2482.0,2021-03-20
3757,Germany,DEU,2021-03-21,11046863.0,7653327.0,3393536.0,165488.0,207218.0,13.18,9.13,4.05,2473.0,2021-03-21
3758,Germany,DEU,2021-03-22,11311747.0,7841992.0,3469755.0,264884.0,209680.0,13.5,9.36,4.14,2503.0,2021-03-22
3759,Germany,DEU,2021-03-23,11608572.0,8055263.0,3553309.0,296825.0,226321.0,13.86,9.61,4.24,2701.0,2021-03-23
3760,Germany,DEU,2021-03-24,11939402.0,8298335.0,3641067.0,330830.0,244465.0,14.25,9.9,4.35,2918.0,2021-03-24
3761,Germany,DEU,2021-03-25,12272203.0,8551688.0,3720515.0,332801.0,264309.0,14.65,10.21,4.44,3155.0,2021-03-25
3762,Germany,DEU,2021-03-26,12640945.0,8831806.0,3809139.0,368742.0,282563.0,15.09,10.54,4.55,3373.0,2021-03-26
